[Header],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557458520,,5.00E+01,1.63E+02,1.57E-06,1.93E-08,-3.04E-02,6.27E-03,3,8.87E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.01E+00,0,,0
1557458535,,5.00E+01,1.60E+02,1.60E-06,3.46E-08,-3.74E-02,6.44E-03,3,9.12E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.07E+00,0,,0
1557458549,,5.00E+01,1.58E+02,1.56E-06,1.51E-08,-3.03E-02,9.23E-03,3,9.10E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.67E+00,0,,0
1557458564,,5.00E+01,1.55E+02,1.54E-06,4.42E-09,-3.54E-02,2.98E-02,3,8.83E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.69E+00,0,,0
1557458580,,5.00E+01,1.52E+02,1.58E-06,1.63E-08,-2.59E-02,8.90E-03,3,9.02E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.73E+00,0,,0
1557458595,,5.00E+01,1.50E+02,1.58E-06,1.16E-08,-3.36E-02,4.21E-03,3,8.95E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.00E+00,0,,0
1557458611,,5.00E+01,1.47E+02,1.59E-06,9.15E-09,-2.67E-02,1.43E-02,3,9.02E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.01E+00,0,,0
1557458626,,5.00E+01,1.44E+02,1.58E-06,1.88E-08,-1.85E-02,3.38E-04,3,9.04E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.83E+00,0,,0
1557458642,,5.00E+01,1.42E+02,1.58E-06,6.90E-08,-3.23E-02,1.37E-02,3,8.93E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.11E+00,0,,0
1557458657,,5.00E+01,1.39E+02,1.60E-06,7.24E-08,-1.68E-02,5.92E-03,3,8.97E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.11E+00,0,,0
1557458673,,5.00E+01,1.36E+02,1.55E-06,1.18E-08,-2.41E-02,1.66E-02,3,9.10E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.15E+00,0,,0
1557458688,,5.00E+01,1.33E+02,1.60E-06,5.18E-09,-2.76E-02,6.74E-03,3,9.08E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.97E+00,0,,0
1557458704,,5.00E+01,1.30E+02,1.58E-06,1.33E-08,-2.88E-02,7.90E-04,3,9.09E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.24E+00,0,,0
1557458719,,5.00E+01,1.27E+02,1.60E-06,3.35E-08,-3.32E-02,1.96E-02,3,8.97E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.53E+00,0,,0
1557458735,,5.00E+01,1.24E+02,1.61E-06,4.95E-08,-2.68E-02,7.35E-03,3,8.95E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.58E+00,0,,0
1557458750,,5.00E+01,1.22E+02,1.57E-06,4.69E-08,-2.65E-02,4.70E-03,3,8.85E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.38E+00,0,,0
1557458766,,5.00E+01,1.18E+02,1.59E-06,2.46E-09,-2.97E-02,2.46E-03,3,9.00E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.43E+00,0,,0
1557458781,,5.00E+01,1.15E+02,1.58E-06,9.11E-09,-3.35E-02,5.22E-03,3,9.13E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.55E+00,0,,0
1557458797,,5.00E+01,1.12E+02,1.62E-06,4.14E-10,-3.42E-02,7.01E-03,3,8.96E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.35E+00,0,,0
1557458813,,5.00E+01,1.09E+02,1.59E-06,1.72E-08,-1.75E-02,1.68E-03,3,9.08E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.15E+00,0,,0
1557458828,,5.00E+01,1.06E+02,1.57E-06,2.59E-08,-1.51E-02,6.41E-03,3,8.94E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.00E+00,0,,0
1557458844,,5.00E+01,1.03E+02,1.58E-06,3.19E-09,-2.35E-02,6.51E-03,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.99E+00,0,,0
1557458860,,5.00E+01,9.99E+01,1.58E-06,1.39E-09,-2.39E-02,7.00E-03,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.47E+00,0,,0
1557458874,,5.00E+01,9.69E+01,1.61E-06,1.96E-08,-3.17E-02,6.10E-03,3,9.03E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.24E+00,0,,0
1557458889,,5.00E+01,9.41E+01,1.59E-06,3.33E-09,-2.47E-02,7.73E-04,3,9.01E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.28E+00,0,,0
1557458903,,5.00E+01,9.13E+01,1.64E-06,3.96E-09,-2.66E-02,7.31E-03,3,8.92E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.05E+00,0,,0
1557458918,,5.00E+01,8.85E+01,1.60E-06,1.19E-08,-2.71E-02,1.76E-02,3,8.96E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.24E+00,0,,0
1557458933,,5.00E+01,8.58E+01,1.64E-06,3.83E-08,-2.36E-02,6.37E-03,3,9.15E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.26E+00,0,,0
1557458947,,5.00E+01,8.28E+01,1.61E-06,3.52E-09,-1.68E-02,3.14E-03,3,9.08E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.24E+00,0,,0
1557458962,,5.00E+01,8.02E+01,1.60E-06,2.93E-08,-1.79E-02,1.58E-03,3,9.01E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.02E+00,0,,0
1557458977,,5.00E+01,7.74E+01,1.59E-06,6.47E-10,-2.51E-02,8.21E-03,3,8.97E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.25E+00,0,,0
1557458992,,5.00E+01,7.46E+01,1.61E-06,1.79E-08,-2.63E-02,8.02E-03,3,8.90E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.02E+00,0,,0
1557459007,,5.00E+01,7.20E+01,1.58E-06,8.27E-10,-2.77E-02,4.54E-03,3,8.88E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.01E+00,0,,0
1557459022,,5.00E+01,6.92E+01,1.59E-06,1.37E-08,-3.47E-02,1.42E-02,3,8.93E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.77E+00,0,,0
1557459036,,5.00E+01,6.66E+01,1.64E-06,1.69E-08,-1.85E-02,3.40E-03,3,9.06E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.98E+00,0,,0
1557459051,,5.00E+01,6.44E+01,1.59E-06,2.56E-08,-1.88E-02,3.39E-03,3,8.98E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.96E+00,0,,0
1557459065,,5.00E+01,6.18E+01,1.59E-06,4.84E-08,-2.72E-02,3.25E-03,3,8.89E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.81E+00,0,,0
1557459080,,5.00E+01,5.93E+01,1.61E-06,3.67E-08,-2.21E-02,4.22E-03,3,8.95E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.63E+00,0,,0
1557459095,,5.00E+01,5.70E+01,1.62E-06,4.51E-08,-3.78E-02,2.75E-03,3,8.92E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.44E+00,0,,0
1557459109,,5.00E+01,5.47E+01,1.60E-06,3.78E-08,-2.05E-02,1.04E-02,3,8.84E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.81E+00,0,,0
1557459124,,5.00E+01,5.23E+01,1.64E-06,2.15E-09,-3.04E-02,1.95E-02,3,9.06E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.87E+00,0,,0
1557459139,,5.00E+01,4.99E+01,1.62E-06,5.43E-10,-2.20E-02,1.19E-02,3,9.23E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.88E+00,0,,0
1557459154,,5.00E+01,4.73E+01,1.61E-06,3.15E-08,-2.94E-02,6.95E-03,3,9.08E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.75E+00,0,,0
1557459170,,5.00E+01,4.46E+01,1.59E-06,1.45E-08,-1.70E-02,1.44E-03,3,9.14E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.86E+00,0,,0
1557459185,,5.00E+01,4.18E+01,1.61E-06,1.71E-08,-3.32E-02,1.81E-02,3,8.92E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.44E+00,0,,0
1557459201,,5.00E+01,3.87E+01,1.61E-06,1.21E-08,-2.55E-02,6.90E-03,3,9.14E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.69E+00,0,,0
1557459215,,5.00E+01,3.54E+01,1.65E-06,1.91E-08,-2.35E-02,8.19E-03,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.77E+00,0,,0
1557459231,,5.00E+01,3.14E+01,1.65E-06,2.63E-08,-2.58E-02,3.18E-03,3,9.20E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.04E+00,0,,0
1557459246,,5.00E+01,2.74E+01,1.61E-06,2.15E-08,-1.96E-02,3.67E-03,3,9.10E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.80E+00,0,,0
1557459260,,5.00E+01,2.20E+01,1.60E-06,2.84E-09,-1.66E-02,4.40E-03,3,9.12E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.24E+00,0,,0
1557461954,,5.00E+01,1.16E+01,1.62E-06,3.82E-08,-4.13E-02,6.87E-04,3,9.15E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,6.76E+00,0,,0
1557461969,,5.00E+01,1.00E+01,1.63E-06,3.60E-08,-2.76E-02,4.78E-03,3,9.13E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.57E-03,0,,0
1557461983,,5.00E+01,1.00E+01,1.61E-06,2.52E-08,-3.76E-02,7.81E-03,3,9.16E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.74E-03,0,,0
1557461996,,5.00E+01,1.00E+01,1.62E-06,7.42E-09,-3.63E-02,2.34E-02,3,9.21E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.26E-03,0,,0
1557462009,,5.00E+01,1.00E+01,1.62E-06,2.17E-08,-4.26E-02,2.72E-03,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.24E-03,0,,0
1557462024,,5.00E+01,1.00E+01,1.63E-06,3.26E-08,-3.71E-02,6.35E-03,3,9.16E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.38E-02,0,,0
1557462038,,5.00E+01,1.00E+01,1.60E-06,5.96E-09,-2.41E-02,4.07E-03,3,9.03E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,8.84E-03,0,,0
1557462052,,5.00E+01,1.00E+01,1.59E-06,8.27E-09,-2.98E-02,3.63E-03,3,9.00E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.50E-03,0,,0
1557462065,,5.00E+01,1.00E+01,1.63E-06,1.29E-08,-3.98E-02,1.10E-02,3,9.10E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,7.81E-03,0,,0
1557462079,,5.00E+01,1.00E+01,1.64E-06,6.84E-09,-3.84E-02,1.31E-03,3,9.15E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,8.03E-03,0,,0
1557462093,,5.00E+01,1.00E+01,1.65E-06,4.74E-09,-2.26E-02,7.50E-03,3,9.16E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,8.80E-03,0,,0
1557462107,,5.00E+01,1.00E+01,1.60E-06,2.92E-08,-3.85E-02,3.99E-03,3,8.94E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,5.55E-03,0,,0
1557462121,,5.00E+01,1.00E+01,1.65E-06,2.15E-08,-3.87E-02,5.93E-03,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,6.26E-03,0,,0
1557462133,,5.00E+01,1.00E+01,1.61E-06,3.03E-08,-4.40E-02,9.45E-03,3,9.07E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,7.80E-03,0,,0
1557462163,,5.00E+01,1.00E+01,1.60E-06,1.34E-09,-3.00E-02,5.09E-03,3,8.91E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.99E-03,0,,0
1557462177,,5.00E+01,1.00E+01,1.63E-06,7.70E-09,-3.02E-02,8.34E-03,3,9.02E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.24E-03,0,,0
1557462192,,5.00E+01,1.00E+01,1.61E-06,2.95E-08,-3.81E-02,2.69E-03,3,9.12E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.27E-03,0,,0
1557462205,,5.00E+01,1.00E+01,1.62E-06,2.54E-08,-3.61E-02,1.26E-02,3,9.08E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,5.29E-03,0,,0
1557462219,,5.00E+01,1.00E+01,1.60E-06,2.24E-08,-4.11E-02,3.50E-03,3,9.05E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.19E-02,0,,0
1557462232,,5.00E+01,1.00E+01,1.60E-06,1.72E-08,-2.63E-02,2.55E-03,3,9.01E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.11E-02,0,,0
1557462246,,5.00E+01,1.00E+01,1.63E-06,7.30E-08,-3.49E-02,9.89E-04,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,8.56E-03,0,,0
1557462272,,5.00E+01,1.00E+01,1.62E-06,7.17E-09,-2.83E-02,1.69E-03,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.26E-02,0,,0
1557462285,,5.00E+01,1.00E+01,1.62E-06,3.85E-09,-3.91E-02,4.49E-03,3,9.09E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.50E-03,0,,0
1557462299,,5.00E+01,1.00E+01,1.64E-06,6.43E-09,-3.34E-02,1.16E-02,3,9.15E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,5.03E-03,0,,0
1557462312,,5.00E+01,1.00E+01,1.65E-06,3.92E-08,-3.98E-02,2.47E-02,3,8.93E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.52E-03,0,,0
1557462325,,5.00E+01,1.00E+01,1.64E-06,4.04E-10,-3.47E-02,1.90E-03,3,8.92E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.99E-03,0,,0
1557462339,,5.00E+01,1.00E+01,1.61E-06,1.80E-08,-3.36E-02,5.89E-03,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.81E-03,0,,0
1557462352,,5.00E+01,1.00E+01,1.66E-06,3.82E-08,-2.36E-02,1.14E-02,3,8.97E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.25E-03,0,,0
1557462366,,5.00E+01,1.00E+01,1.62E-06,1.51E-08,-3.33E-02,5.52E-03,3,9.07E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.75E-03,0,,0
1557462379,,5.00E+01,1.00E+01,1.60E-06,8.55E-11,-3.38E-02,1.35E-03,3,9.02E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,5.81E-03,0,,0
1557462392,,5.00E+01,1.00E+01,1.61E-06,1.85E-08,-4.05E-02,1.17E-02,3,9.18E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,5.57E-03,0,,0
1557462406,,5.00E+01,1.00E+01,1.62E-06,7.69E-09,-3.35E-02,5.18E-03,3,9.05E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.00E-03,0,,0
1557462420,,5.00E+01,1.00E+01,1.61E-06,6.84E-09,-3.55E-02,8.64E-04,3,9.09E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.03E-03,0,,0
1557462434,,5.00E+01,1.00E+01,1.61E-06,1.14E-08,-2.98E-02,8.98E-03,3,9.01E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.01E-03,0,,0
1557462448,,5.00E+01,1.00E+01,1.58E-06,1.15E-08,-2.07E-02,7.27E-03,3,9.12E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,6.53E-03,0,,0
1557462461,,5.00E+01,1.00E+01,1.59E-06,2.78E-08,-2.59E-02,1.32E-05,3,9.09E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,5.78E-03,0,,0
1557462474,,5.00E+01,1.00E+01,1.63E-06,3.05E-08,-3.99E-02,2.70E-03,3,9.11E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.51E-03,0,,0
1557462486,,5.00E+01,1.00E+01,1.60E-06,0.00E+00,-4.84E-02,0.00E+00,3,9.04E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,1,5.76E-03,0,,0
1557462570,,5.00E+01,1.00E+01,1.59E-06,2.35E-08,-2.58E-02,1.61E-03,3,9.09E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,8.57E-03,0,,0
1557462603,,5.00E+01,9.17E+00,1.61E-06,1.37E-08,-5.21E-02,3.23E-03,3,9.07E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.82E-01,0,,0
1557462618,,5.00E+01,8.72E+00,1.61E-06,1.49E-08,-3.61E-02,1.20E-02,3,9.01E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.93E-01,0,,0
1557462636,,5.00E+01,8.16E+00,1.62E-06,3.51E-08,-3.55E-02,4.60E-03,3,9.14E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.59E-01,0,,0
1557462651,,5.00E+01,7.64E+00,1.61E-06,3.71E-10,-3.42E-02,1.54E-02,3,9.07E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.30E-01,0,,0
1557462665,,5.00E+01,7.22E+00,1.62E-06,3.21E-08,-3.41E-02,1.11E-02,3,9.09E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.90E-01,0,,0
1557462681,,5.00E+01,6.75E+00,1.64E-06,9.98E-09,-3.66E-02,1.11E-02,3,9.21E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.50E-01,0,,0
1557462700,,5.00E+01,6.37E+00,1.63E-06,5.33E-09,-3.45E-02,1.07E-03,3,9.23E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.85E-01,0,,0
1557462723,,5.00E+01,5.67E+00,1.64E-06,1.79E-08,-4.33E-02,2.88E-03,3,9.10E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.37E-01,0,,0
1557462738,,5.00E+01,5.14E+00,1.62E-06,2.57E-08,-3.73E-02,4.83E-03,3,9.20E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.84E-01,0,,0
1557462751,,5.00E+01,4.69E+00,1.62E-06,2.11E-08,-2.92E-02,1.54E-02,3,9.04E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.07E-01,0,,0
1557462764,,5.00E+01,4.31E+00,1.61E-06,1.42E-08,-2.78E-02,7.74E-03,3,9.04E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.72E-01,0,,0
1557462779,,5.00E+01,3.80E+00,1.63E-06,1.66E-08,-4.04E-02,2.61E-04,3,9.03E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.03E-01,0,,0
1557462798,,5.00E+01,3.23E+00,1.65E-06,1.32E-08,-3.35E-02,1.77E-02,3,9.08E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,4.36E-01,0,,0
1557462813,,5.00E+01,2.75E+00,1.65E-06,1.84E-08,-3.85E-02,1.96E-03,3,9.25E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.17E-01,0,,0
1557462830,,5.00E+01,2.32E+00,1.65E-06,2.71E-08,-3.19E-02,2.11E-03,3,9.05E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.98E-01,0,,0
1557462892,,5.00E+01,1.98E+00,1.68E-06,4.08E-09,-4.87E-02,2.53E-04,3,9.14E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,3.15E-03,0,,0
1557463050,,5.00E+01,2.00E+00,1.68E-06,2.57E-08,-3.69E-02,9.69E-04,3,9.26E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.15E-03,0,,0
1557463217,,5.00E+01,1.85E+00,1.68E-06,6.51E-10,-3.73E-02,7.01E-03,3,9.24E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,8.06E-02,0,,0
1557463231,,5.00E+01,1.82E+00,1.69E-06,6.67E-09,-4.53E-02,1.50E-03,3,9.23E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,2.34E-03,0,,0
1557463244,,5.00E+01,1.82E+00,1.69E-06,1.13E-08,-4.55E-02,4.66E-03,3,9.17E-01,1.83E+00,,,,,,,,,,,,,,,,,,0,4.00E+00,1.50E+00,2,2,1.74E-03,0,,0